<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SPFB.GOLD,D,20080910,000000,781.50000,790.70001,764.20001,764.20001
SPFB.GOLD,D,20080911,000000,765.00000,765.09998,742.00000,748.70001
SPFB.GOLD,D,20080912,000000,751.79999,773.29999,751.79999,772.09998
SPFB.GOLD,D,20080915,000000,779.00000,793.29999,771.40002,792.09998
SPFB.GOLD,D,20080916,000000,785.09998,797.09998,779.50000,784.79999
SPFB.GOLD,D,20080917,000000,787.70001,835.90002,787.70001,835.90002
SPFB.GOLD,D,20080918,000000,835.90002,923.90002,835.90002,845.00000
SPFB.GOLD,D,20080919,000000,858.00000,889.00000,831.09998,889.00000
SPFB.GOLD,D,20080922,000000,879.59998,916.29999,875.50000,915.00000
SPFB.GOLD,D,20080923,000000,908.40002,911.79999,888.09998,902.50000
SPFB.GOLD,D,20080924,000000,899.00000,911.20001,885.09998,886.00000
SPFB.GOLD,D,20080925,000000,887.70001,906.00000,875.00000,886.50000
SPFB.GOLD,D,20080926,000000,885.90002,913.50000,876.09998,893.59998
SPFB.GOLD,D,20080929,000000,891.20001,929.20001,875.40002,921.29999
SPFB.GOLD,D,20080930,000000,921.00000,921.00000,870.20001,875.50000
SPFB.GOLD,D,20081001,000000,880.50000,899.79999,876.79999,881.00000
SPFB.GOLD,D,20081002,000000,880.00000,882.50000,836.50000,844.79999
SPFB.GOLD,D,20081003,000000,847.79999,854.59998,825.00000,839.29999
SPFB.GOLD,D,20081006,000000,835.50000,885.00000,831.09998,868.79999
SPFB.GOLD,D,20081007,000000,871.70001,896.09998,871.70001,890.90002
SPFB.GOLD,D,20081008,000000,891.20001,926.00000,891.20001,909.70001
SPFB.GOLD,D,20081009,000000,901.59998,921.90002,885.00000,916.29999
SPFB.GOLD,D,20081010,000000,921.00000,938.09998,857.79999,857.79999
SPFB.GOLD,D,20081013,000000,857.79999,870.90002,826.00000,839.70001
SPFB.GOLD,D,20081014,000000,841.50000,859.00000,835.00000,842.50000
SPFB.GOLD,D,20081015,000000,847.00000,861.40002,835.90002,849.00000
SPFB.GOLD,D,20081016,000000,847.59998,847.59998,788.59998,811.59998
SPFB.GOLD,D,20081017,000000,813.00000,818.90002,775.50000,794.79999
SPFB.GOLD,D,20081020,000000,795.50000,812.00000,788.00000,798.90002
SPFB.GOLD,D,20081021,000000,798.40002,799.00000,769.00000,774.50000
SPFB.GOLD,D,20081022,000000,772.50000,772.50000,723.40002,725.09998
SPFB.GOLD,D,20081023,000000,732.00000,745.00000,700.40002,719.90002
SPFB.GOLD,D,20081024,000000,715.00000,753.00000,683.59998,736.00000
SPFB.GOLD,D,20081027,000000,729.59998,749.00000,708.90002,736.00000
