<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SPFB.RTS,D,20090904,000000,106765.00000,108800.00000,104600.00000,107025.00000
SPFB.RTS,D,20090907,000000,107050.00000,109100.00000,106790.00000,108400.00000
SPFB.RTS,D,20090908,000000,108550.00000,114645.00000,108550.00000,113890.00000
SPFB.RTS,D,20090909,000000,113830.00000,117195.00000,112505.00000,115930.00000
SPFB.RTS,D,20090910,000000,115800.00000,118105.00000,114750.00000,116790.00000
SPFB.RTS,D,20090911,000000,116840.00000,120290.00000,116050.00000,117870.00000
SPFB.RTS,D,20090914,000000,117565.00000,119255.00000,115115.00000,119040.00000
SPFB.RTS,D,20090915,000000,119020.00000,123130.00000,118040.00000,122700.00000
SPFB.RTS,D,20090916,000000,122800.00000,125775.00000,122555.00000,125700.00000
SPFB.RTS,D,20090917,000000,125770.00000,126995.00000,121520.00000,122250.00000
SPFB.RTS,D,20090918,000000,122060.00000,124620.00000,120585.00000,123855.00000
SPFB.RTS,D,20090921,000000,123840.00000,123840.00000,118715.00000,119820.00000
SPFB.RTS,D,20090922,000000,119830.00000,124935.00000,119830.00000,124860.00000
SPFB.RTS,D,20090923,000000,124805.00000,126350.00000,122105.00000,122275.00000
SPFB.RTS,D,20090924,000000,122100.00000,126070.00000,118560.00000,119885.00000
SPFB.RTS,D,20090925,000000,120035.00000,123350.00000,119160.00000,120835.00000
SPFB.RTS,D,20090928,000000,120810.00000,124870.00000,118920.00000,124450.00000
SPFB.RTS,D,20090929,000000,124535.00000,125450.00000,122900.00000,124180.00000
SPFB.RTS,D,20090930,000000,124180.00000,126275.00000,122600.00000,125900.00000
SPFB.RTS,D,20091001,000000,125900.00000,126450.00000,123100.00000,123100.00000
SPFB.RTS,D,20091002,000000,123100.00000,123100.00000,117410.00000,120210.00000
SPFB.RTS,D,20091005,000000,120295.00000,123340.00000,119655.00000,123300.00000
SPFB.RTS,D,20091006,000000,123340.00000,127550.00000,123080.00000,126950.00000
SPFB.RTS,D,20091007,000000,126990.00000,129980.00000,126575.00000,127735.00000
SPFB.RTS,D,20091008,000000,127745.00000,136895.00000,127745.00000,136575.00000
SPFB.RTS,D,20091009,000000,136410.00000,139980.00000,133335.00000,139100.00000
SPFB.RTS,D,20091012,000000,139500.00000,144770.00000,138345.00000,143130.00000
SPFB.RTS,D,20091013,000000,143250.00000,144965.00000,138415.00000,141500.00000
SPFB.RTS,D,20091014,000000,141805.00000,146840.00000,141805.00000,146835.00000
SPFB.RTS,D,20091015,000000,146865.00000,147500.00000,141350.00000,144850.00000
SPFB.RTS,D,20091016,000000,145000.00000,145475.00000,139045.00000,140305.00000
SPFB.RTS,D,20091019,000000,140255.00000,145370.00000,139535.00000,144705.00000
SPFB.RTS,D,20091020,000000,144960.00000,147050.00000,142440.00000,143580.00000
SPFB.RTS,D,20091021,000000,143410.00000,147400.00000,140750.00000,144235.00000
SPFB.RTS,D,20091022,000000,144220.00000,146495.00000,141830.00000,146400.00000
SPFB.RTS,D,20091023,000000,146500.00000,147200.00000,143155.00000,143495.00000
SPFB.RTS,D,20091026,000000,143595.00000,148095.00000,142735.00000,143200.00000
SPFB.RTS,D,20091027,000000,143220.00000,143900.00000,138570.00000,140850.00000
SPFB.RTS,D,20091028,000000,140725.00000,141390.00000,131260.00000,131525.00000
SPFB.RTS,D,20091029,000000,131595.00000,139750.00000,130160.00000,139495.00000
SPFB.RTS,D,20091030,000000,139520.00000,139750.00000,128770.00000,129210.00000
SPFB.RTS,D,20091102,000000,129400.00000,134670.00000,129005.00000,133350.00000
SPFB.RTS,D,20091103,000000,133255.00000,133480.00000,127900.00000,132125.00000
SPFB.RTS,D,20091105,000000,132170.00000,134955.00000,128910.00000,134100.00000
SPFB.RTS,D,20091106,000000,133845.00000,136470.00000,130615.00000,132300.00000
SPFB.RTS,D,20091109,000000,132500.00000,142295.00000,132500.00000,141820.00000
SPFB.RTS,D,20091110,000000,141805.00000,143810.00000,139050.00000,142190.00000
SPFB.RTS,D,20091111,000000,142225.00000,144865.00000,140935.00000,141735.00000
SPFB.RTS,D,20091112,000000,141735.00000,142500.00000,138520.00000,138835.00000
SPFB.RTS,D,20091113,000000,138845.00000,142275.00000,138250.00000,141980.00000
SPFB.RTS,D,20091116,000000,142000.00000,149800.00000,141995.00000,148700.00000
SPFB.RTS,D,20091117,000000,148565.00000,148725.00000,145200.00000,148200.00000
SPFB.RTS,D,20091118,000000,148195.00000,151045.00000,147085.00000,148655.00000
SPFB.RTS,D,20091119,000000,148600.00000,148600.00000,143400.00000,145210.00000
SPFB.RTS,D,20091120,000000,145165.00000,146030.00000,140605.00000,144145.00000
SPFB.RTS,D,20091123,000000,144195.00000,147315.00000,143975.00000,144705.00000
SPFB.RTS,D,20091124,000000,144665.00000,144795.00000,141400.00000,143700.00000
SPFB.RTS,D,20091125,000000,143700.00000,145330.00000,140195.00000,143100.00000
SPFB.RTS,D,20091126,000000,143055.00000,143055.00000,132865.00000,133900.00000
SPFB.RTS,D,20091127,000000,133835.00000,137350.00000,127415.00000,136850.00000
SPFB.RTS,D,20091130,000000,136860.00000,139255.00000,134000.00000,137110.00000
SPFB.RTS,D,20091201,000000,137195.00000,142840.00000,137195.00000,141800.00000
SPFB.RTS,D,20091202,000000,141760.00000,143405.00000,138600.00000,140055.00000
SPFB.RTS,D,20091203,000000,140070.00000,143840.00000,138525.00000,138550.00000
SPFB.RTS,D,20091204,000000,138545.00000,143010.00000,138375.00000,140000.00000
SPFB.RTS,D,20091207,000000,140000.00000,140980.00000,136970.00000,137660.00000
SPFB.RTS,D,20091208,000000,137640.00000,138255.00000,133245.00000,133750.00000
SPFB.RTS,D,20091209,000000,133750.00000,135670.00000,131415.00000,133475.00000
SPFB.RTS,D,20091210,000000,133010.00000,135750.00000,131770.00000,134750.00000
SPFB.RTS,D,20091211,000000,134800.00000,137490.00000,134275.00000,135390.00000
SPFB.RTS,D,20091214,000000,135395.00000,138330.00000,135395.00000,138330.00000
SPFB.RTS,D,20091215,000000,138265.00000,139365.00000,136900.00000,138400.00000
SPFB.RTS,D,20091216,000000,138445.00000,146950.00000,138400.00000,145305.00000
SPFB.RTS,D,20091217,000000,145200.00000,146200.00000,139955.00000,141235.00000
SPFB.RTS,D,20091218,000000,141295.00000,143695.00000,140330.00000,142670.00000
SPFB.RTS,D,20091221,000000,142695.00000,144255.00000,141500.00000,141585.00000
SPFB.RTS,D,20091222,000000,141750.00000,143555.00000,141590.00000,143300.00000
SPFB.RTS,D,20091223,000000,143320.00000,144615.00000,141940.00000,144355.00000
SPFB.RTS,D,20091224,000000,144410.00000,146000.00000,143800.00000,145950.00000
SPFB.RTS,D,20091225,000000,145950.00000,146235.00000,144630.00000,145425.00000
SPFB.RTS,D,20091228,000000,145480.00000,146845.00000,145480.00000,145960.00000
SPFB.RTS,D,20091229,000000,146095.00000,146375.00000,144235.00000,144730.00000
SPFB.RTS,D,20091230,000000,144615.00000,144845.00000,143320.00000,144100.00000
SPFB.RTS,D,20091231,000000,144100.00000,147300.00000,144100.00000,147015.00000
SPFB.RTS,D,20100111,000000,147500.00000,157975.00000,147500.00000,157010.00000
SPFB.RTS,D,20100112,000000,157005.00000,157005.00000,152185.00000,152510.00000
SPFB.RTS,D,20100113,000000,152505.00000,155965.00000,151550.00000,155800.00000
SPFB.RTS,D,20100114,000000,155800.00000,157150.00000,155100.00000,156795.00000
SPFB.RTS,D,20100115,000000,156785.00000,157620.00000,154750.00000,155185.00000
SPFB.RTS,D,20100118,000000,154990.00000,159975.00000,154850.00000,159650.00000
SPFB.RTS,D,20100119,000000,159645.00000,161115.00000,155470.00000,161030.00000
SPFB.RTS,D,20100120,000000,160865.00000,160865.00000,155500.00000,156890.00000
SPFB.RTS,D,20100121,000000,156895.00000,157775.00000,151815.00000,152080.00000
SPFB.RTS,D,20100122,000000,152100.00000,153305.00000,147470.00000,147685.00000
SPFB.RTS,D,20100125,000000,147800.00000,151065.00000,147800.00000,149810.00000
SPFB.RTS,D,20100126,000000,149800.00000,149805.00000,143850.00000,144955.00000
SPFB.RTS,D,20100127,000000,144850.00000,147415.00000,142930.00000,146065.00000
SPFB.RTS,D,20100128,000000,146120.00000,149335.00000,144525.00000,145810.00000
SPFB.RTS,D,20100129,000000,145800.00000,148500.00000,144600.00000,145700.00000
SPFB.RTS,D,20100201,000000,145785.00000,149100.00000,144955.00000,148995.00000
SPFB.RTS,D,20100202,000000,149000.00000,151975.00000,148415.00000,151595.00000
SPFB.RTS,D,20100203,000000,151735.00000,153825.00000,150605.00000,151425.00000
SPFB.RTS,D,20100204,000000,151330.00000,151330.00000,142105.00000,142255.00000
SPFB.RTS,D,20100205,000000,142345.00000,143750.00000,137970.00000,142110.00000
SPFB.RTS,D,20100208,000000,142010.00000,143000.00000,137240.00000,137950.00000
SPFB.RTS,D,20100209,000000,138005.00000,142390.00000,138005.00000,142095.00000
SPFB.RTS,D,20100210,000000,142030.00000,142870.00000,137560.00000,139200.00000
SPFB.RTS,D,20100211,000000,139255.00000,141770.00000,138280.00000,140660.00000
SPFB.RTS,D,20100212,000000,140740.00000,141800.00000,135195.00000,137200.00000
SPFB.RTS,D,20100215,000000,137105.00000,137900.00000,136220.00000,137710.00000
SPFB.RTS,D,20100216,000000,137720.00000,143770.00000,137720.00000,143505.00000
SPFB.RTS,D,20100217,000000,143505.00000,144395.00000,141350.00000,142555.00000
SPFB.RTS,D,20100218,000000,142540.00000,142540.00000,138590.00000,142370.00000
SPFB.RTS,D,20100219,000000,142230.00000,144160.00000,137845.00000,143825.00000
SPFB.RTS,D,20100224,000000,143735.00000,143735.00000,139055.00000,142215.00000
SPFB.RTS,D,20100225,000000,142190.00000,142190.00000,136460.00000,138515.00000
SPFB.RTS,D,20100226,000000,138565.00000,140305.00000,137690.00000,139820.00000
SPFB.RTS,D,20100227,000000,139820.00000,140740.00000,139605.00000,140205.00000
SPFB.RTS,D,20100301,000000,140280.00000,143440.00000,140280.00000,142350.00000
SPFB.RTS,D,20100302,000000,142345.00000,144870.00000,142055.00000,143810.00000
SPFB.RTS,D,20100303,000000,143800.00000,147390.00000,143145.00000,146620.00000
SPFB.RTS,D,20100304,000000,146545.00000,148370.00000,144955.00000,147200.00000
SPFB.RTS,D,20100305,000000,147200.00000,151440.00000,147200.00000,151440.00000
SPFB.RTS,D,20100309,000000,151355.00000,151830.00000,148640.00000,150230.00000
SPFB.RTS,D,20100310,000000,149800.00000,151800.00000,149265.00000,149950.00000
SPFB.RTS,D,20100311,000000,149705.00000,151275.00000,149050.00000,150530.00000
SPFB.RTS,D,20100312,000000,150750.00000,153945.00000,150750.00000,152060.00000
SPFB.RTS,D,20100315,000000,152000.00000,152900.00000,149540.00000,150725.00000
SPFB.RTS,D,20100316,000000,150795.00000,153920.00000,150480.00000,153820.00000
SPFB.RTS,D,20100317,000000,153900.00000,156420.00000,153900.00000,155855.00000
SPFB.RTS,D,20100318,000000,155820.00000,156550.00000,153720.00000,154815.00000
SPFB.RTS,D,20100319,000000,154880.00000,155400.00000,152250.00000,152820.00000
SPFB.RTS,D,20100322,000000,152800.00000,153195.00000,149875.00000,153170.00000
SPFB.RTS,D,20100323,000000,153100.00000,153745.00000,150680.00000,152535.00000
SPFB.RTS,D,20100324,000000,152490.00000,152490.00000,149405.00000,149820.00000
SPFB.RTS,D,20100325,000000,149850.00000,152720.00000,149550.00000,149960.00000
SPFB.RTS,D,20100326,000000,150005.00000,152450.00000,150005.00000,151100.00000
SPFB.RTS,D,20100329,000000,151195.00000,155640.00000,150905.00000,154820.00000
SPFB.RTS,D,20100330,000000,154885.00000,156700.00000,154325.00000,155570.00000
SPFB.RTS,D,20100331,000000,155460.00000,157865.00000,154720.00000,155925.00000
SPFB.RTS,D,20100401,000000,156010.00000,160440.00000,156010.00000,160345.00000
SPFB.RTS,D,20100402,000000,160365.00000,161275.00000,159065.00000,160420.00000
SPFB.RTS,D,20100405,000000,160495.00000,162125.00000,159475.00000,161960.00000
SPFB.RTS,D,20100406,000000,161905.00000,162495.00000,160440.00000,161635.00000
SPFB.RTS,D,20100407,000000,161555.00000,161800.00000,157820.00000,158100.00000
SPFB.RTS,D,20100408,000000,158005.00000,158985.00000,156205.00000,158775.00000
SPFB.RTS,D,20100409,000000,158885.00000,161170.00000,158800.00000,160295.00000
SPFB.RTS,D,20100412,000000,160260.00000,163500.00000,160260.00000,161190.00000
SPFB.RTS,D,20100413,000000,161155.00000,162430.00000,159705.00000,162100.00000
SPFB.RTS,D,20100414,000000,162130.00000,165475.00000,162130.00000,165265.00000
SPFB.RTS,D,20100415,000000,165260.00000,165695.00000,163685.00000,164615.00000
SPFB.RTS,D,20100416,000000,164555.00000,164555.00000,158755.00000,159400.00000
SPFB.RTS,D,20100419,000000,159395.00000,159395.00000,155590.00000,158560.00000
SPFB.RTS,D,20100420,000000,158585.00000,159880.00000,157620.00000,159370.00000
SPFB.RTS,D,20100421,000000,159440.00000,160830.00000,157060.00000,157720.00000
SPFB.RTS,D,20100422,000000,157655.00000,158940.00000,154375.00000,156880.00000
SPFB.RTS,D,20100423,000000,156870.00000,158900.00000,155295.00000,158875.00000
SPFB.RTS,D,20100426,000000,158900.00000,160680.00000,158800.00000,158900.00000
SPFB.RTS,D,20100427,000000,158845.00000,159085.00000,153895.00000,153965.00000
SPFB.RTS,D,20100428,000000,154000.00000,155585.00000,151110.00000,153300.00000
SPFB.RTS,D,20100429,000000,153500.00000,156335.00000,153235.00000,156100.00000
SPFB.RTS,D,20100430,000000,156120.00000,156430.00000,151900.00000,153525.00000
SPFB.RTS,D,20100504,000000,153800.00000,155180.00000,147940.00000,148150.00000
SPFB.RTS,D,20100505,000000,148165.00000,149580.00000,142805.00000,143985.00000
SPFB.RTS,D,20100506,000000,143850.00000,145085.00000,135585.00000,135620.00000
SPFB.RTS,D,20100507,000000,135655.00000,137845.00000,131200.00000,133095.00000
SPFB.RTS,D,20100511,000000,133200.00000,143485.00000,133200.00000,141465.00000
SPFB.RTS,D,20100512,000000,141315.00000,148255.00000,139500.00000,147365.00000
SPFB.RTS,D,20100513,000000,147450.00000,150875.00000,144140.00000,144850.00000
SPFB.RTS,D,20100514,000000,144795.00000,146345.00000,140600.00000,141820.00000
SPFB.RTS,D,20100517,000000,141555.00000,142530.00000,137140.00000,141150.00000
SPFB.RTS,D,20100518,000000,141150.00000,144750.00000,139000.00000,139250.00000
SPFB.RTS,D,20100519,000000,139245.00000,140160.00000,135040.00000,138945.00000
SPFB.RTS,D,20100520,000000,138800.00000,139245.00000,126110.00000,128860.00000
SPFB.RTS,D,20100521,000000,129050.00000,131685.00000,126125.00000,130165.00000
SPFB.RTS,D,20100524,000000,130350.00000,133250.00000,128600.00000,130375.00000
SPFB.RTS,D,20100525,000000,130360.00000,130360.00000,120820.00000,124530.00000
SPFB.RTS,D,20100526,000000,124660.00000,129690.00000,123585.00000,126785.00000
SPFB.RTS,D,20100527,000000,126890.00000,136950.00000,126890.00000,136855.00000
SPFB.RTS,D,20100528,000000,136900.00000,137785.00000,133015.00000,134650.00000
SPFB.RTS,D,20100531,000000,134675.00000,137550.00000,134580.00000,137210.00000
SPFB.RTS,D,20100601,000000,136965.00000,137335.00000,131105.00000,134500.00000
SPFB.RTS,D,20100602,000000,134500.00000,140880.00000,133280.00000,140725.00000
SPFB.RTS,D,20100603,000000,140830.00000,143950.00000,137650.00000,139960.00000
SPFB.RTS,D,20100604,000000,140180.00000,142850.00000,131500.00000,131925.00000
SPFB.RTS,D,20100607,000000,131770.00000,133940.00000,128680.00000,130640.00000
SPFB.RTS,D,20100608,000000,130650.00000,135500.00000,129870.00000,132660.00000
SPFB.RTS,D,20100609,000000,132600.00000,135410.00000,130740.00000,132040.00000
SPFB.RTS,D,20100610,000000,131695.00000,136600.00000,130635.00000,136445.00000
SPFB.RTS,D,20100611,000000,136445.00000,137250.00000,133155.00000,135295.00000
SPFB.RTS,D,20100615,000000,135460.00000,141735.00000,134330.00000,141375.00000
SPFB.RTS,D,20100616,000000,141305.00000,141735.00000,138275.00000,140615.00000
SPFB.RTS,D,20100617,000000,140600.00000,142800.00000,137830.00000,139255.00000
SPFB.RTS,D,20100618,000000,139385.00000,141070.00000,138000.00000,140760.00000
SPFB.RTS,D,20100621,000000,140900.00000,146460.00000,140900.00000,143750.00000
SPFB.RTS,D,20100622,000000,143780.00000,145475.00000,141805.00000,141900.00000
SPFB.RTS,D,20100623,000000,141805.00000,143680.00000,140405.00000,141965.00000
SPFB.RTS,D,20100624,000000,141965.00000,142820.00000,139235.00000,139695.00000
SPFB.RTS,D,20100625,000000,139720.00000,140450.00000,136505.00000,138610.00000
SPFB.RTS,D,20100628,000000,138610.00000,140955.00000,137735.00000,140320.00000
SPFB.RTS,D,20100629,000000,140300.00000,140300.00000,133200.00000,133355.00000
SPFB.RTS,D,20100630,000000,133365.00000,135400.00000,131170.00000,131475.00000
SPFB.RTS,D,20100701,000000,131330.00000,131550.00000,126920.00000,128340.00000
SPFB.RTS,D,20100702,000000,128390.00000,131900.00000,128000.00000,131870.00000
SPFB.RTS,D,20100705,000000,131870.00000,131870.00000,130150.00000,130735.00000
SPFB.RTS,D,20100706,000000,130940.00000,135300.00000,130940.00000,133415.00000
SPFB.RTS,D,20100707,000000,133400.00000,137255.00000,131570.00000,137000.00000
SPFB.RTS,D,20100708,000000,137110.00000,137855.00000,134635.00000,136750.00000
SPFB.RTS,D,20100709,000000,136750.00000,137450.00000,134175.00000,137055.00000
SPFB.RTS,D,20100712,000000,137040.00000,139375.00000,135215.00000,138680.00000
SPFB.RTS,D,20100713,000000,138645.00000,142705.00000,137640.00000,142500.00000
SPFB.RTS,D,20100714,000000,142590.00000,143385.00000,140285.00000,141135.00000
SPFB.RTS,D,20100715,000000,141190.00000,143540.00000,139565.00000,141260.00000
SPFB.RTS,D,20100716,000000,141215.00000,141470.00000,137100.00000,137190.00000
SPFB.RTS,D,20100719,000000,137255.00000,140455.00000,137200.00000,139905.00000
SPFB.RTS,D,20100720,000000,139810.00000,140895.00000,137415.00000,140555.00000
SPFB.RTS,D,20100721,000000,140500.00000,142420.00000,139655.00000,140145.00000
SPFB.RTS,D,20100722,000000,140145.00000,145730.00000,139925.00000,144750.00000
SPFB.RTS,D,20100723,000000,144800.00000,146695.00000,143955.00000,146140.00000
SPFB.RTS,D,20100726,000000,146170.00000,147875.00000,145180.00000,147635.00000
SPFB.RTS,D,20100727,000000,147555.00000,149655.00000,146755.00000,148080.00000
SPFB.RTS,D,20100728,000000,148120.00000,149300.00000,146440.00000,147415.00000
SPFB.RTS,D,20100729,000000,147450.00000,150695.00000,147450.00000,149490.00000
SPFB.RTS,D,20100730,000000,149425.00000,149630.00000,145945.00000,148460.00000
SPFB.RTS,D,20100802,000000,148490.00000,153285.00000,148490.00000,153085.00000
SPFB.RTS,D,20100803,000000,153055.00000,153055.00000,150450.00000,151700.00000
SPFB.RTS,D,20100804,000000,151680.00000,153470.00000,149475.00000,152030.00000
SPFB.RTS,D,20100805,000000,152030.00000,153050.00000,150220.00000,151395.00000
SPFB.RTS,D,20100806,000000,151420.00000,152335.00000,149000.00000,150465.00000
SPFB.RTS,D,20100809,000000,150470.00000,152725.00000,150470.00000,151400.00000
SPFB.RTS,D,20100810,000000,151370.00000,151370.00000,147055.00000,149210.00000
SPFB.RTS,D,20100811,000000,149205.00000,149205.00000,143555.00000,143900.00000
SPFB.RTS,D,20100812,000000,143900.00000,145450.00000,142165.00000,143495.00000
SPFB.RTS,D,20100813,000000,143510.00000,145185.00000,142300.00000,142995.00000
SPFB.RTS,D,20100816,000000,142995.00000,144125.00000,141305.00000,143900.00000
SPFB.RTS,D,20100817,000000,143940.00000,146545.00000,143565.00000,146170.00000
SPFB.RTS,D,20100818,000000,146170.00000,146405.00000,144330.00000,145985.00000
SPFB.RTS,D,20100819,000000,145955.00000,146970.00000,143145.00000,143525.00000
SPFB.RTS,D,20100820,000000,143510.00000,144160.00000,140805.00000,142600.00000
SPFB.RTS,D,20100823,000000,142600.00000,142970.00000,140350.00000,140800.00000
SPFB.RTS,D,20100824,000000,140770.00000,140770.00000,137500.00000,138960.00000
SPFB.RTS,D,20100825,000000,138935.00000,139700.00000,136740.00000,139105.00000
SPFB.RTS,D,20100826,000000,139135.00000,140920.00000,138920.00000,139715.00000
SPFB.RTS,D,20100827,000000,139740.00000,142890.00000,139115.00000,142885.00000
SPFB.RTS,D,20100830,000000,142895.00000,143500.00000,141200.00000,141220.00000
SPFB.RTS,D,20100831,000000,141180.00000,142200.00000,139200.00000,141300.00000
SPFB.RTS,D,20100901,000000,141320.00000,145730.00000,141010.00000,145700.00000
SPFB.RTS,D,20100902,000000,145595.00000,146465.00000,144610.00000,146210.00000
SPFB.RTS,D,20100903,000000,146150.00000,148220.00000,145150.00000,147615.00000
SPFB.RTS,D,20100906,000000,147690.00000,148375.00000,146995.00000,147255.00000
SPFB.RTS,D,20100907,000000,147225.00000,147250.00000,144365.00000,144890.00000
SPFB.RTS,D,20100908,000000,144800.00000,147720.00000,144170.00000,146960.00000
SPFB.RTS,D,20100909,000000,146970.00000,150300.00000,146540.00000,148900.00000
SPFB.RTS,D,20100910,000000,148600.00000,149500.00000,147910.00000,149095.00000
SPFB.RTS,D,20100913,000000,149255.00000,151830.00000,149255.00000,151175.00000
SPFB.RTS,D,20100914,000000,151115.00000,151400.00000,149000.00000,149895.00000
SPFB.RTS,D,20100915,000000,149830.00000,150370.00000,147240.00000,148800.00000
SPFB.RTS,D,20100916,000000,148750.00000,149000.00000,146115.00000,146700.00000
SPFB.RTS,D,20100917,000000,146745.00000,148450.00000,145660.00000,146085.00000
SPFB.RTS,D,20100920,000000,146155.00000,148075.00000,145550.00000,148050.00000
SPFB.RTS,D,20100921,000000,148000.00000,148820.00000,147010.00000,147120.00000
SPFB.RTS,D,20100922,000000,147180.00000,148475.00000,146210.00000,147690.00000
SPFB.RTS,D,20100923,000000,147700.00000,148690.00000,146140.00000,146155.00000
SPFB.RTS,D,20100924,000000,146165.00000,149245.00000,146165.00000,149175.00000
SPFB.RTS,D,20100927,000000,149200.00000,150225.00000,148260.00000,148515.00000
SPFB.RTS,D,20100928,000000,148500.00000,148735.00000,146800.00000,148570.00000
SPFB.RTS,D,20100929,000000,148510.00000,149900.00000,148145.00000,149505.00000
SPFB.RTS,D,20100930,000000,149435.00000,150900.00000,148710.00000,150585.00000
SPFB.RTS,D,20101001,000000,150585.00000,154375.00000,150390.00000,154000.00000
SPFB.RTS,D,20101004,000000,153995.00000,155015.00000,152590.00000,153670.00000
SPFB.RTS,D,20101005,000000,153770.00000,158190.00000,153645.00000,157855.00000
SPFB.RTS,D,20101006,000000,157885.00000,159135.00000,157235.00000,158455.00000
SPFB.RTS,D,20101007,000000,158450.00000,159850.00000,156730.00000,157185.00000
SPFB.RTS,D,20101008,000000,157250.00000,158170.00000,155305.00000,157915.00000
SPFB.RTS,D,20101011,000000,157900.00000,158900.00000,157740.00000,158160.00000
SPFB.RTS,D,20101012,000000,158145.00000,158435.00000,155850.00000,158200.00000
SPFB.RTS,D,20101013,000000,158200.00000,159735.00000,157765.00000,158900.00000
SPFB.RTS,D,20101014,000000,158905.00000,160745.00000,157400.00000,157820.00000
SPFB.RTS,D,20101015,000000,157860.00000,159520.00000,157065.00000,157760.00000
SPFB.RTS,D,20101018,000000,157710.00000,159600.00000,156075.00000,159350.00000
SPFB.RTS,D,20101019,000000,159320.00000,159980.00000,153940.00000,154100.00000
SPFB.RTS,D,20101020,000000,154150.00000,156785.00000,153495.00000,156495.00000
SPFB.RTS,D,20101021,000000,156400.00000,161115.00000,155300.00000,159255.00000
SPFB.RTS,D,20101022,000000,159255.00000,162095.00000,159080.00000,161205.00000
SPFB.RTS,D,20101025,000000,161260.00000,163450.00000,161260.00000,161950.00000
SPFB.RTS,D,20101026,000000,161930.00000,162000.00000,160050.00000,161460.00000
SPFB.RTS,D,20101027,000000,161460.00000,161460.00000,157335.00000,158405.00000
SPFB.RTS,D,20101028,000000,158425.00000,159160.00000,157710.00000,158450.00000
SPFB.RTS,D,20101029,000000,158440.00000,159030.00000,156955.00000,158860.00000
SPFB.RTS,D,20101101,000000,158865.00000,161470.00000,158865.00000,160225.00000
SPFB.RTS,D,20101102,000000,160235.00000,161850.00000,160125.00000,161805.00000
SPFB.RTS,D,20101103,000000,161765.00000,162300.00000,159905.00000,162135.00000
SPFB.RTS,D,20101108,000000,162170.00000,166100.00000,162170.00000,163810.00000
SPFB.RTS,D,20101109,000000,163750.00000,166915.00000,163135.00000,164235.00000
SPFB.RTS,D,20101110,000000,164240.00000,166075.00000,163755.00000,165440.00000
SPFB.RTS,D,20101111,000000,165365.00000,166195.00000,163450.00000,163735.00000
SPFB.RTS,D,20101112,000000,163665.00000,163665.00000,159635.00000,159890.00000
SPFB.RTS,D,20101113,000000,159845.00000,160695.00000,159660.00000,160430.00000
SPFB.RTS,D,20101115,000000,160445.00000,161875.00000,158955.00000,160145.00000
SPFB.RTS,D,20101116,000000,160105.00000,160105.00000,155200.00000,155420.00000
SPFB.RTS,D,20101117,000000,155420.00000,156955.00000,154295.00000,155735.00000
SPFB.RTS,D,20101118,000000,155740.00000,160245.00000,155740.00000,159720.00000
SPFB.RTS,D,20101119,000000,159805.00000,161055.00000,158595.00000,160960.00000
SPFB.RTS,D,20101122,000000,160985.00000,162685.00000,159115.00000,160480.00000
SPFB.RTS,D,20101123,000000,160410.00000,160410.00000,156255.00000,156600.00000
SPFB.RTS,D,20101124,000000,156665.00000,161075.00000,155850.00000,160790.00000
SPFB.RTS,D,20101125,000000,160720.00000,162300.00000,159875.00000,161865.00000
SPFB.RTS,D,20101126,000000,161805.00000,161805.00000,158150.00000,159480.00000
SPFB.RTS,D,20101129,000000,159520.00000,161500.00000,157770.00000,160040.00000
SPFB.RTS,D,20101130,000000,159985.00000,160645.00000,158065.00000,159350.00000
SPFB.RTS,D,20101201,000000,159485.00000,164815.00000,159485.00000,164570.00000
SPFB.RTS,D,20101202,000000,164620.00000,168690.00000,164200.00000,168600.00000
SPFB.RTS,D,20101203,000000,168600.00000,170375.00000,167330.00000,170215.00000
SPFB.RTS,D,20101206,000000,170095.00000,172330.00000,168735.00000,172200.00000
SPFB.RTS,D,20101207,000000,172255.00000,175045.00000,171650.00000,171750.00000
SPFB.RTS,D,20101208,000000,171705.00000,172980.00000,169915.00000,171190.00000
SPFB.RTS,D,20101209,000000,171250.00000,173480.00000,170605.00000,172145.00000
SPFB.RTS,D,20101210,000000,172350.00000,173235.00000,171075.00000,172600.00000
SPFB.RTS,D,20101213,000000,172790.00000,175190.00000,172790.00000,173585.00000
SPFB.RTS,D,20101214,000000,173790.00000,175740.00000,173180.00000,174820.00000
SPFB.RTS,D,20101215,000000,174800.00000,176490.00000,173500.00000,173710.00000
SPFB.RTS,D,20101216,000000,173705.00000,174905.00000,173270.00000,174000.00000
SPFB.RTS,D,20101217,000000,174090.00000,175495.00000,173910.00000,174480.00000
SPFB.RTS,D,20101220,000000,174300.00000,174440.00000,172805.00000,173900.00000
SPFB.RTS,D,20101221,000000,173875.00000,176220.00000,173785.00000,175990.00000
SPFB.RTS,D,20101222,000000,176035.00000,176940.00000,175685.00000,176405.00000
SPFB.RTS,D,20101223,000000,176440.00000,176885.00000,176040.00000,176455.00000
SPFB.RTS,D,20101224,000000,176490.00000,176835.00000,176365.00000,176490.00000
SPFB.RTS,D,20101227,000000,176540.00000,176665.00000,175155.00000,176010.00000
SPFB.RTS,D,20101228,000000,176080.00000,177385.00000,175780.00000,176885.00000
SPFB.RTS,D,20101229,000000,176920.00000,177235.00000,176070.00000,176690.00000
SPFB.RTS,D,20101230,000000,176670.00000,178480.00000,176320.00000,177815.00000
