<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SPFB.Si,D,20090916,000000,31368.00000,31389.00000,31015.00000,31015.00000
SPFB.Si,D,20090917,000000,31005.00000,31077.00000,30900.00000,30941.00000
SPFB.Si,D,20090918,000000,30960.00000,31086.00000,30808.00000,30848.00000
SPFB.Si,D,20090921,000000,30864.00000,31090.00000,30864.00000,31063.00000
SPFB.Si,D,20090922,000000,31050.00000,31050.00000,30615.00000,30640.00000
SPFB.Si,D,20090923,000000,30649.00000,30775.00000,30551.00000,30774.00000
SPFB.Si,D,20090924,000000,30760.00000,30940.00000,30471.00000,30860.00000
SPFB.Si,D,20090925,000000,30853.00000,30853.00000,30612.00000,30799.00000
SPFB.Si,D,20090928,000000,30819.00000,30888.00000,30572.00000,30686.00000
SPFB.Si,D,20090929,000000,30696.00000,30739.00000,30570.00000,30675.00000
SPFB.Si,D,20090930,000000,30655.00000,30655.00000,30401.00000,30440.00000
SPFB.Si,D,20091001,000000,30463.00000,30658.00000,30463.00000,30645.00000
SPFB.Si,D,20091002,000000,30643.00000,30777.00000,30554.00000,30564.00000
SPFB.Si,D,20091005,000000,30554.00000,30599.00000,30425.00000,30440.00000
SPFB.Si,D,20091006,000000,30421.00000,30421.00000,30131.00000,30168.00000
SPFB.Si,D,20091007,000000,30175.00000,30215.00000,30051.00000,30147.00000
SPFB.Si,D,20091008,000000,30128.00000,30128.00000,29814.00000,29869.00000
SPFB.Si,D,20091009,000000,29889.00000,30033.00000,29836.00000,29949.00000
SPFB.Si,D,20091012,000000,29944.00000,29988.00000,29701.00000,29780.00000
SPFB.Si,D,20091013,000000,29790.00000,29927.00000,29790.00000,29875.00000
SPFB.Si,D,20091014,000000,29876.00000,29876.00000,29661.00000,29684.00000
SPFB.Si,D,20091015,000000,29684.00000,29749.00000,29551.00000,29600.00000
SPFB.Si,D,20091016,000000,29600.00000,29769.00000,29600.00000,29723.00000
SPFB.Si,D,20091019,000000,29680.00000,29680.00000,29560.00000,29593.00000
SPFB.Si,D,20091020,000000,29574.00000,29574.00000,29367.00000,29449.00000
SPFB.Si,D,20091021,000000,29464.00000,29490.00000,29311.00000,29387.00000
SPFB.Si,D,20091022,000000,29370.00000,29389.00000,29250.00000,29250.00000
SPFB.Si,D,20091023,000000,29263.00000,29275.00000,29174.00000,29258.00000
SPFB.Si,D,20091026,000000,29231.00000,29414.00000,29062.00000,29365.00000
SPFB.Si,D,20091027,000000,29343.00000,29666.00000,29224.00000,29580.00000
SPFB.Si,D,20091028,000000,29533.00000,29635.00000,29373.00000,29620.00000
SPFB.Si,D,20091029,000000,29639.00000,29640.00000,29240.00000,29303.00000
SPFB.Si,D,20091030,000000,29276.00000,29550.00000,29210.00000,29493.00000
SPFB.Si,D,20091102,000000,29483.00000,29590.00000,29322.00000,29499.00000
SPFB.Si,D,20091103,000000,29466.00000,29687.00000,29323.00000,29380.00000
SPFB.Si,D,20091105,000000,29330.00000,29410.00000,29121.00000,29192.00000
SPFB.Si,D,20091106,000000,29200.00000,29270.00000,29092.00000,29183.00000
SPFB.Si,D,20091109,000000,29183.00000,29183.00000,28790.00000,28825.00000
SPFB.Si,D,20091110,000000,28837.00000,28895.00000,28787.00000,28835.00000
SPFB.Si,D,20091111,000000,28822.00000,28947.00000,28740.00000,28850.00000
SPFB.Si,D,20091112,000000,28817.00000,29113.00000,28780.00000,29100.00000
SPFB.Si,D,20091113,000000,29060.00000,29060.00000,28885.00000,28920.00000
SPFB.Si,D,20091116,000000,28910.00000,28910.00000,28670.00000,28743.00000
SPFB.Si,D,20091117,000000,28740.00000,28944.00000,28730.00000,28835.00000
SPFB.Si,D,20091118,000000,28833.00000,28849.00000,28733.00000,28779.00000
SPFB.Si,D,20091119,000000,28790.00000,29062.00000,28790.00000,28936.00000
SPFB.Si,D,20091120,000000,28958.00000,29198.00000,28953.00000,29083.00000
SPFB.Si,D,20091123,000000,29082.00000,29082.00000,28777.00000,28854.00000
SPFB.Si,D,20091124,000000,28868.00000,29042.00000,28862.00000,28964.00000
SPFB.Si,D,20091125,000000,28955.00000,28995.00000,28820.00000,28830.00000
SPFB.Si,D,20091126,000000,28846.00000,29505.00000,28846.00000,29411.00000
SPFB.Si,D,20091127,000000,29475.00000,29951.00000,29282.00000,29353.00000
SPFB.Si,D,20091130,000000,29324.00000,29400.00000,29075.00000,29250.00000
SPFB.Si,D,20091201,000000,29240.00000,29298.00000,29056.00000,29112.00000
SPFB.Si,D,20091202,000000,29134.00000,29489.00000,29085.00000,29409.00000
SPFB.Si,D,20091203,000000,29390.00000,29650.00000,29159.00000,29330.00000
SPFB.Si,D,20091204,000000,29310.00000,29697.00000,29215.00000,29610.00000
SPFB.Si,D,20091207,000000,29605.00000,30011.00000,29537.00000,29939.00000
SPFB.Si,D,20091208,000000,29945.00000,30746.00000,29945.00000,30745.00000
SPFB.Si,D,20091209,000000,30749.00000,31399.00000,30329.00000,30715.00000
SPFB.Si,D,20091210,000000,31130.00000,31196.00000,30748.00000,30866.00000
SPFB.Si,D,20091211,000000,30850.00000,30850.00000,30380.00000,30700.00000
SPFB.Si,D,20091214,000000,30650.00000,30800.00000,30391.00000,30464.00000
SPFB.Si,D,20091215,000000,30463.00000,30790.00000,30433.00000,30650.00000
SPFB.Si,D,20091216,000000,30663.00000,30795.00000,30566.00000,30694.00000
SPFB.Si,D,20091217,000000,30738.00000,31500.00000,30738.00000,31290.00000
SPFB.Si,D,20091218,000000,31274.00000,31278.00000,30974.00000,31112.00000
SPFB.Si,D,20091221,000000,31099.00000,31112.00000,30861.00000,31020.00000
SPFB.Si,D,20091222,000000,31006.00000,31045.00000,30785.00000,30861.00000
SPFB.Si,D,20091223,000000,30850.00000,30925.00000,30407.00000,30487.00000
SPFB.Si,D,20091224,000000,30455.00000,30455.00000,29846.00000,29878.00000
SPFB.Si,D,20091225,000000,29862.00000,29995.00000,29703.00000,29917.00000
SPFB.Si,D,20091228,000000,29921.00000,30075.00000,29149.00000,29960.00000
SPFB.Si,D,20091229,000000,29969.00000,30488.00000,29969.00000,30380.00000
SPFB.Si,D,20091230,000000,30400.00000,30640.00000,30400.00000,30543.00000
SPFB.Si,D,20091231,000000,30500.00000,30534.00000,30272.00000,30277.00000
SPFB.Si,D,20100111,000000,30170.00000,30170.00000,29496.00000,29599.00000
SPFB.Si,D,20100112,000000,29627.00000,29840.00000,29570.00000,29820.00000
SPFB.Si,D,20100113,000000,29837.00000,29904.00000,29707.00000,29815.00000
SPFB.Si,D,20100114,000000,29785.00000,29870.00000,29567.00000,29675.00000
SPFB.Si,D,20100115,000000,29697.00000,29869.00000,29687.00000,29860.00000
SPFB.Si,D,20100118,000000,29821.00000,29839.00000,29725.00000,29740.00000
SPFB.Si,D,20100119,000000,29723.00000,29922.00000,29670.00000,29750.00000
SPFB.Si,D,20100120,000000,29819.00000,30073.00000,29816.00000,30010.00000
SPFB.Si,D,20100121,000000,30003.00000,30067.00000,29830.00000,30039.00000
SPFB.Si,D,20100122,000000,29986.00000,30425.00000,29897.00000,30385.00000
SPFB.Si,D,20100125,000000,30366.00000,30389.00000,30171.00000,30309.00000
SPFB.Si,D,20100126,000000,30309.00000,30650.00000,30309.00000,30596.00000
SPFB.Si,D,20100127,000000,30585.00000,30730.00000,30441.00000,30604.00000
SPFB.Si,D,20100128,000000,30600.00000,30658.00000,30457.00000,30610.00000
SPFB.Si,D,20100129,000000,30619.00000,30689.00000,30426.00000,30673.00000
SPFB.Si,D,20100201,000000,30640.00000,30640.00000,30352.00000,30370.00000
SPFB.Si,D,20100202,000000,30363.00000,30399.00000,30111.00000,30169.00000
SPFB.Si,D,20100203,000000,30130.00000,30197.00000,29985.00000,30118.00000
SPFB.Si,D,20100204,000000,30118.00000,30699.00000,30110.00000,30653.00000
SPFB.Si,D,20100205,000000,30631.00000,30877.00000,30475.00000,30620.00000
SPFB.Si,D,20100208,000000,30630.00000,30739.00000,30571.00000,30667.00000
SPFB.Si,D,20100209,000000,30665.00000,30665.00000,30304.00000,30380.00000
SPFB.Si,D,20100210,000000,30380.00000,30539.00000,30327.00000,30431.00000
SPFB.Si,D,20100211,000000,30423.00000,30423.00000,30210.00000,30264.00000
SPFB.Si,D,20100212,000000,30264.00000,30502.00000,30160.00000,30230.00000
SPFB.Si,D,20100215,000000,30259.00000,30377.00000,30259.00000,30344.00000
SPFB.Si,D,20100216,000000,30341.00000,30341.00000,30050.00000,30088.00000
SPFB.Si,D,20100217,000000,30072.00000,30231.00000,30036.00000,30138.00000
SPFB.Si,D,20100218,000000,30165.00000,30235.00000,30002.00000,30019.00000
SPFB.Si,D,20100219,000000,30039.00000,30289.00000,30039.00000,30079.00000
SPFB.Si,D,20100224,000000,30093.00000,30143.00000,30011.00000,30071.00000
SPFB.Si,D,20100225,000000,30085.00000,30250.00000,30082.00000,30143.00000
SPFB.Si,D,20100226,000000,30132.00000,30133.00000,29790.00000,29965.00000
SPFB.Si,D,20100227,000000,29978.00000,30058.00000,29977.00000,30043.00000
SPFB.Si,D,20100301,000000,30027.00000,30068.00000,29915.00000,30032.00000
SPFB.Si,D,20100302,000000,30025.00000,30083.00000,29886.00000,29928.00000
SPFB.Si,D,20100303,000000,29917.00000,29927.00000,29739.00000,29774.00000
SPFB.Si,D,20100304,000000,29774.00000,29947.00000,29770.00000,29872.00000
SPFB.Si,D,20100305,000000,29862.00000,29903.00000,29766.00000,29782.00000
SPFB.Si,D,20100309,000000,29771.00000,29835.00000,29721.00000,29797.00000
SPFB.Si,D,20100310,000000,30078.00000,30078.00000,29804.00000,29834.00000
SPFB.Si,D,20100311,000000,29815.00000,29820.00000,29678.00000,29683.00000
SPFB.Si,D,20100312,000000,29682.00000,29682.00000,29518.00000,29560.00000
SPFB.Si,D,20100315,000000,29570.00000,29750.00000,29560.00000,29671.00000
SPFB.Si,D,20100316,000000,29680.00000,29719.00000,29522.00000,29525.00000
SPFB.Si,D,20100317,000000,29520.00000,29520.00000,29356.00000,29402.00000
SPFB.Si,D,20100318,000000,29410.00000,29576.00000,29410.00000,29510.00000
SPFB.Si,D,20100319,000000,29511.00000,29631.00000,29487.00000,29611.00000
SPFB.Si,D,20100322,000000,29606.00000,29912.00000,29533.00000,29665.00000
SPFB.Si,D,20100323,000000,29667.00000,29785.00000,29635.00000,29770.00000
SPFB.Si,D,20100324,000000,29781.00000,29985.00000,29759.00000,29957.00000
SPFB.Si,D,20100325,000000,29956.00000,29956.00000,29696.00000,29853.00000
SPFB.Si,D,20100326,000000,29811.00000,29886.00000,29724.00000,29843.00000
SPFB.Si,D,20100329,000000,29844.00000,29893.00000,29681.00000,29737.00000
SPFB.Si,D,20100330,000000,29700.00000,29736.00000,29535.00000,29704.00000
SPFB.Si,D,20100331,000000,29705.00000,29719.00000,29602.00000,29660.00000
SPFB.Si,D,20100401,000000,29655.00000,29670.00000,29454.00000,29454.00000
SPFB.Si,D,20100402,000000,29454.00000,29495.00000,29388.00000,29453.00000
SPFB.Si,D,20100405,000000,29446.00000,29446.00000,29305.00000,29313.00000
SPFB.Si,D,20100406,000000,29344.00000,29555.00000,29344.00000,29444.00000
SPFB.Si,D,20100407,000000,29468.00000,29533.00000,29400.00000,29508.00000
SPFB.Si,D,20100408,000000,29514.00000,29690.00000,29514.00000,29565.00000
SPFB.Si,D,20100409,000000,29561.00000,29561.00000,29309.00000,29353.00000
SPFB.Si,D,20100412,000000,29323.00000,29323.00000,29053.00000,29245.00000
SPFB.Si,D,20100413,000000,29228.00000,29294.00000,29175.00000,29221.00000
SPFB.Si,D,20100414,000000,29207.00000,29228.00000,29039.00000,29064.00000
SPFB.Si,D,20100415,000000,29071.00000,29222.00000,29071.00000,29179.00000
SPFB.Si,D,20100416,000000,29180.00000,29340.00000,29138.00000,29281.00000
SPFB.Si,D,20100419,000000,29313.00000,29455.00000,29313.00000,29328.00000
SPFB.Si,D,20100420,000000,29316.00000,29330.00000,29215.00000,29270.00000
SPFB.Si,D,20100421,000000,29240.00000,29328.00000,29200.00000,29271.00000
SPFB.Si,D,20100422,000000,29268.00000,29408.00000,29243.00000,29298.00000
SPFB.Si,D,20100423,000000,29327.00000,29427.00000,29221.00000,29251.00000
SPFB.Si,D,20100426,000000,29232.00000,29268.00000,29183.00000,29244.00000
SPFB.Si,D,20100427,000000,29216.00000,29527.00000,29175.00000,29520.00000
SPFB.Si,D,20100428,000000,29505.00000,29590.00000,29421.00000,29499.00000
SPFB.Si,D,20100429,000000,29468.00000,29468.00000,29296.00000,29319.00000
SPFB.Si,D,20100430,000000,29305.00000,29442.00000,29224.00000,29303.00000
SPFB.Si,D,20100504,000000,29355.00000,29798.00000,29355.00000,29770.00000
SPFB.Si,D,20100505,000000,29760.00000,30289.00000,29729.00000,30243.00000
SPFB.Si,D,20100506,000000,30255.00000,31109.00000,30255.00000,30978.00000
SPFB.Si,D,20100507,000000,30950.00000,30950.00000,30500.00000,30755.00000
SPFB.Si,D,20100511,000000,30718.00000,30718.00000,30111.00000,30287.00000
SPFB.Si,D,20100512,000000,30287.00000,30340.00000,29974.00000,30080.00000
SPFB.Si,D,20100513,000000,30064.00000,30173.00000,29909.00000,30151.00000
SPFB.Si,D,20100514,000000,30159.00000,30588.00000,30109.00000,30535.00000
SPFB.Si,D,20100517,000000,30539.00000,30913.00000,30497.00000,30580.00000
SPFB.Si,D,20100518,000000,30580.00000,30750.00000,30310.00000,30676.00000
SPFB.Si,D,20100519,000000,30748.00000,31050.00000,30612.00000,30755.00000
SPFB.Si,D,20100520,000000,30760.00000,31731.00000,30716.00000,31436.00000
SPFB.Si,D,20100521,000000,31425.00000,31425.00000,30940.00000,31188.00000
SPFB.Si,D,20100524,000000,31197.00000,31269.00000,30834.00000,31044.00000
SPFB.Si,D,20100525,000000,31060.00000,31747.00000,31060.00000,31400.00000
SPFB.Si,D,20100526,000000,31402.00000,31512.00000,31000.00000,31293.00000
SPFB.Si,D,20100527,000000,31252.00000,31252.00000,30516.00000,30613.00000
SPFB.Si,D,20100528,000000,30613.00000,30879.00000,30411.00000,30842.00000
SPFB.Si,D,20100531,000000,30780.00000,31026.00000,30696.00000,30884.00000
SPFB.Si,D,20100601,000000,30897.00000,31403.00000,30897.00000,31166.00000
SPFB.Si,D,20100602,000000,31168.00000,31282.00000,31015.00000,31018.00000
SPFB.Si,D,20100603,000000,31011.00000,31242.00000,30801.00000,31169.00000
SPFB.Si,D,20100604,000000,31131.00000,31688.00000,30985.00000,31649.00000
SPFB.Si,D,20100607,000000,31660.00000,31931.00000,31658.00000,31875.00000
SPFB.Si,D,20100608,000000,31862.00000,31961.00000,31568.00000,31797.00000
SPFB.Si,D,20100609,000000,31847.00000,31872.00000,31423.00000,31699.00000
SPFB.Si,D,20100610,000000,31774.00000,31940.00000,31554.00000,31616.00000
SPFB.Si,D,20100611,000000,31594.00000,31830.00000,31555.00000,31650.00000
SPFB.Si,D,20100615,000000,31633.00000,31684.00000,31321.00000,31327.00000
SPFB.Si,D,20100616,000000,31352.00000,31428.00000,31275.00000,31344.00000
SPFB.Si,D,20100617,000000,31360.00000,31395.00000,31019.00000,31180.00000
SPFB.Si,D,20100618,000000,31153.00000,31229.00000,30957.00000,31166.00000
SPFB.Si,D,20100621,000000,31150.00000,31150.00000,30731.00000,31017.00000
SPFB.Si,D,20100622,000000,31017.00000,31250.00000,30986.00000,31150.00000
SPFB.Si,D,20100623,000000,31135.00000,31409.00000,31105.00000,31289.00000
SPFB.Si,D,20100624,000000,31270.00000,31357.00000,31134.00000,31275.00000
SPFB.Si,D,20100625,000000,31240.00000,31440.00000,31111.00000,31145.00000
SPFB.Si,D,20100628,000000,31137.00000,31235.00000,31131.00000,31205.00000
SPFB.Si,D,20100629,000000,31219.00000,31545.00000,31219.00000,31544.00000
SPFB.Si,D,20100630,000000,31535.00000,31544.00000,31299.00000,31480.00000
SPFB.Si,D,20100701,000000,31498.00000,31579.00000,31314.00000,31414.00000
SPFB.Si,D,20100702,000000,31399.00000,31416.00000,31190.00000,31197.00000
SPFB.Si,D,20100705,000000,31224.00000,31375.00000,31224.00000,31312.00000
SPFB.Si,D,20100706,000000,31301.00000,31306.00000,31090.00000,31151.00000
SPFB.Si,D,20100707,000000,31188.00000,31290.00000,31102.00000,31103.00000
SPFB.Si,D,20100708,000000,31102.00000,31127.00000,30950.00000,30962.00000
SPFB.Si,D,20100709,000000,30941.00000,31054.00000,30862.00000,30960.00000
SPFB.Si,D,20100712,000000,30960.00000,31029.00000,30904.00000,30930.00000
SPFB.Si,D,20100713,000000,30939.00000,31014.00000,30680.00000,30692.00000
SPFB.Si,D,20100714,000000,30684.00000,30771.00000,30629.00000,30720.00000
SPFB.Si,D,20100715,000000,30680.00000,30722.00000,30512.00000,30517.00000
SPFB.Si,D,20100716,000000,30522.00000,30661.00000,30492.00000,30653.00000
SPFB.Si,D,20100719,000000,30663.00000,30736.00000,30609.00000,30646.00000
SPFB.Si,D,20100720,000000,30640.00000,30690.00000,30500.00000,30510.00000
SPFB.Si,D,20100721,000000,30514.00000,30689.00000,30484.00000,30670.00000
SPFB.Si,D,20100722,000000,30656.00000,30684.00000,30428.00000,30465.00000
SPFB.Si,D,20100723,000000,30460.00000,30558.00000,30421.00000,30442.00000
SPFB.Si,D,20100726,000000,30425.00000,30482.00000,30322.00000,30346.00000
SPFB.Si,D,20100727,000000,30340.00000,30400.00000,30275.00000,30390.00000
SPFB.Si,D,20100728,000000,30378.00000,30378.00000,30291.00000,30350.00000
SPFB.Si,D,20100729,000000,30337.00000,30345.00000,30233.00000,30263.00000
SPFB.Si,D,20100730,000000,30277.00000,30398.00000,30262.00000,30292.00000
SPFB.Si,D,20100802,000000,30290.00000,30305.00000,30016.00000,30049.00000
SPFB.Si,D,20100803,000000,30062.00000,30079.00000,29758.00000,29827.00000
SPFB.Si,D,20100804,000000,29829.00000,29977.00000,29791.00000,29917.00000
SPFB.Si,D,20100805,000000,29879.00000,30010.00000,29845.00000,29940.00000
SPFB.Si,D,20100806,000000,29934.00000,29958.00000,29789.00000,29857.00000
SPFB.Si,D,20100809,000000,29844.00000,30060.00000,29833.00000,30010.00000
SPFB.Si,D,20100810,000000,30040.00000,30227.00000,30040.00000,30075.00000
SPFB.Si,D,20100811,000000,30078.00000,30573.00000,30078.00000,30566.00000
SPFB.Si,D,20100812,000000,30531.00000,30724.00000,30490.00000,30628.00000
SPFB.Si,D,20100813,000000,30600.00000,30689.00000,30465.00000,30679.00000
SPFB.Si,D,20100816,000000,30665.00000,30677.00000,30482.00000,30541.00000
SPFB.Si,D,20100817,000000,30530.00000,30535.00000,30388.00000,30481.00000
SPFB.Si,D,20100818,000000,30487.00000,30505.00000,30404.00000,30451.00000
SPFB.Si,D,20100819,000000,30457.00000,30600.00000,30455.00000,30556.00000
SPFB.Si,D,20100820,000000,30562.00000,30791.00000,30526.00000,30681.00000
SPFB.Si,D,20100823,000000,30678.00000,30778.00000,30620.00000,30775.00000
SPFB.Si,D,20100824,000000,30776.00000,30992.00000,30776.00000,30876.00000
SPFB.Si,D,20100825,000000,30901.00000,31044.00000,30850.00000,30918.00000
SPFB.Si,D,20100826,000000,30911.00000,30948.00000,30708.00000,30810.00000
SPFB.Si,D,20100827,000000,30816.00000,30835.00000,30676.00000,30709.00000
SPFB.Si,D,20100830,000000,30709.00000,30787.00000,30645.00000,30787.00000
SPFB.Si,D,20100831,000000,30799.00000,30925.00000,30755.00000,30868.00000
SPFB.Si,D,20100901,000000,30846.00000,30855.00000,30684.00000,30684.00000
SPFB.Si,D,20100902,000000,30711.00000,30778.00000,30677.00000,30703.00000
SPFB.Si,D,20100903,000000,30701.00000,30737.00000,30600.00000,30643.00000
SPFB.Si,D,20100906,000000,30625.00000,30666.00000,30574.00000,30630.00000
SPFB.Si,D,20100907,000000,30647.00000,30910.00000,30647.00000,30885.00000
SPFB.Si,D,20100908,000000,30885.00000,30974.00000,30809.00000,30858.00000
SPFB.Si,D,20100909,000000,30860.00000,30935.00000,30815.00000,30891.00000
SPFB.Si,D,20100910,000000,31115.00000,31150.00000,31037.00000,31070.00000
SPFB.Si,D,20100913,000000,31055.00000,31055.00000,30852.00000,30863.00000
SPFB.Si,D,20100914,000000,30885.00000,31020.00000,30796.00000,30855.00000
SPFB.Si,D,20100915,000000,30847.00000,31247.00000,30818.00000,31189.00000
SPFB.Si,D,20100916,000000,31205.00000,31574.00000,31100.00000,31409.00000
SPFB.Si,D,20100917,000000,31405.00000,31405.00000,31140.00000,31230.00000
SPFB.Si,D,20100920,000000,31222.00000,31325.00000,31131.00000,31182.00000
SPFB.Si,D,20100921,000000,31193.00000,31338.00000,31126.00000,31216.00000
SPFB.Si,D,20100922,000000,31196.00000,31276.00000,31052.00000,31240.00000
SPFB.Si,D,20100923,000000,31228.00000,31268.00000,31030.00000,31234.00000
SPFB.Si,D,20100924,000000,31226.00000,31233.00000,30863.00000,30905.00000
SPFB.Si,D,20100927,000000,30901.00000,30901.00000,30671.00000,30707.00000
SPFB.Si,D,20100928,000000,30714.00000,30810.00000,30544.00000,30576.00000
SPFB.Si,D,20100929,000000,30580.00000,30641.00000,30531.00000,30571.00000
SPFB.Si,D,20100930,000000,30587.00000,30795.00000,30587.00000,30653.00000
SPFB.Si,D,20101001,000000,30646.00000,30735.00000,30564.00000,30589.00000
SPFB.Si,D,20101004,000000,30580.00000,30717.00000,30552.00000,30639.00000
SPFB.Si,D,20101005,000000,30625.00000,30653.00000,30135.00000,30168.00000
SPFB.Si,D,20101006,000000,30150.00000,30150.00000,29827.00000,29875.00000
SPFB.Si,D,20101007,000000,29872.00000,30031.00000,29708.00000,29999.00000
SPFB.Si,D,20101008,000000,29984.00000,30159.00000,29926.00000,29963.00000
SPFB.Si,D,20101011,000000,29945.00000,30120.00000,29887.00000,30033.00000
SPFB.Si,D,20101012,000000,30039.00000,30363.00000,30039.00000,30170.00000
SPFB.Si,D,20101013,000000,30170.00000,30348.00000,30070.00000,30222.00000
SPFB.Si,D,20101014,000000,30220.00000,30250.00000,30005.00000,30202.00000
SPFB.Si,D,20101015,000000,30201.00000,30499.00000,30172.00000,30421.00000
SPFB.Si,D,20101018,000000,30468.00000,30688.00000,30430.00000,30500.00000
SPFB.Si,D,20101019,000000,30509.00000,30887.00000,30478.00000,30876.00000
SPFB.Si,D,20101020,000000,30850.00000,31024.00000,30785.00000,30848.00000
SPFB.Si,D,20101021,000000,30850.00000,30916.00000,30617.00000,30749.00000
SPFB.Si,D,20101022,000000,30728.00000,30740.00000,30452.00000,30535.00000
SPFB.Si,D,20101025,000000,30503.00000,30503.00000,30250.00000,30448.00000
SPFB.Si,D,20101026,000000,30455.00000,30614.00000,30432.00000,30562.00000
SPFB.Si,D,20101027,000000,30597.00000,30874.00000,30597.00000,30786.00000
SPFB.Si,D,20101028,000000,30779.00000,30880.00000,30724.00000,30727.00000
SPFB.Si,D,20101029,000000,30745.00000,31007.00000,30745.00000,30890.00000
SPFB.Si,D,20101101,000000,30885.00000,30989.00000,30772.00000,30925.00000
SPFB.Si,D,20101102,000000,30924.00000,30938.00000,30814.00000,30816.00000
SPFB.Si,D,20101103,000000,30825.00000,30985.00000,30756.00000,30770.00000
SPFB.Si,D,20101108,000000,30778.00000,31184.00000,30778.00000,30894.00000
SPFB.Si,D,20101109,000000,30900.00000,30963.00000,30647.00000,30937.00000
SPFB.Si,D,20101110,000000,30925.00000,30925.00000,30687.00000,30715.00000
SPFB.Si,D,20101111,000000,30714.00000,30725.00000,30552.00000,30700.00000
SPFB.Si,D,20101112,000000,30716.00000,30942.00000,30716.00000,30910.00000
SPFB.Si,D,20101113,000000,30910.00000,30965.00000,30847.00000,30889.00000
SPFB.Si,D,20101115,000000,30900.00000,31077.00000,30889.00000,31070.00000
SPFB.Si,D,20101116,000000,31077.00000,31375.00000,31077.00000,31360.00000
SPFB.Si,D,20101117,000000,31357.00000,31490.00000,31320.00000,31421.00000
SPFB.Si,D,20101118,000000,31410.00000,31410.00000,31060.00000,31141.00000
SPFB.Si,D,20101119,000000,31138.00000,31201.00000,30971.00000,31134.00000
SPFB.Si,D,20101122,000000,31131.00000,31245.00000,31000.00000,31157.00000
SPFB.Si,D,20101123,000000,31166.00000,31444.00000,31166.00000,31399.00000
SPFB.Si,D,20101124,000000,31398.00000,31438.00000,31202.00000,31248.00000
SPFB.Si,D,20101125,000000,31269.00000,31405.00000,31158.00000,31251.00000
SPFB.Si,D,20101126,000000,31259.00000,31560.00000,31259.00000,31440.00000
SPFB.Si,D,20101129,000000,31440.00000,31560.00000,31294.00000,31443.00000
SPFB.Si,D,20101130,000000,31443.00000,31622.00000,31338.00000,31530.00000
SPFB.Si,D,20101201,000000,31521.00000,31849.00000,31361.00000,31368.00000
SPFB.Si,D,20101202,000000,31393.00000,31530.00000,31203.00000,31242.00000
SPFB.Si,D,20101203,000000,31250.00000,31361.00000,31136.00000,31136.00000
SPFB.Si,D,20101206,000000,31164.00000,31361.00000,31164.00000,31251.00000
SPFB.Si,D,20101207,000000,31256.00000,31301.00000,30981.00000,31139.00000
SPFB.Si,D,20101208,000000,31144.00000,31292.00000,31058.00000,31100.00000
SPFB.Si,D,20101209,000000,31083.00000,31365.00000,30885.00000,30946.00000
SPFB.Si,D,20101210,000000,31175.00000,31246.00000,31117.00000,31180.00000
SPFB.Si,D,20101213,000000,31181.00000,31220.00000,31001.00000,31077.00000
SPFB.Si,D,20101214,000000,31059.00000,31070.00000,30930.00000,30960.00000
SPFB.Si,D,20101215,000000,30977.00000,31098.00000,30882.00000,31062.00000
SPFB.Si,D,20101216,000000,31040.00000,31053.00000,30956.00000,31026.00000
SPFB.Si,D,20101217,000000,31024.00000,31075.00000,30858.00000,31045.00000
SPFB.Si,D,20101220,000000,31047.00000,31110.00000,30994.00000,31035.00000
SPFB.Si,D,20101221,000000,31030.00000,31030.00000,30905.00000,30982.00000
SPFB.Si,D,20101222,000000,30970.00000,30970.00000,30832.00000,30879.00000
SPFB.Si,D,20101223,000000,30878.00000,30903.00000,30702.00000,30806.00000
SPFB.Si,D,20101224,000000,30800.00000,30806.00000,30608.00000,30696.00000
SPFB.Si,D,20101227,000000,30684.00000,30684.00000,30551.00000,30600.00000
SPFB.Si,D,20101228,000000,30590.00000,30590.00000,30407.00000,30521.00000
SPFB.Si,D,20101229,000000,30532.00000,30727.00000,30485.00000,30650.00000
SPFB.Si,D,20101230,000000,30653.00000,30770.00000,30560.00000,30710.00000
SPFB.Si,D,20110111,000000,30690.00000,30845.00000,30663.00000,30671.00000
SPFB.Si,D,20110112,000000,30671.00000,30671.00000,30232.00000,30274.00000
SPFB.Si,D,20110113,000000,30275.00000,30299.00000,30107.00000,30193.00000
SPFB.Si,D,20110114,000000,30180.00000,30224.00000,30065.00000,30129.00000
SPFB.Si,D,20110117,000000,30134.00000,30220.00000,30053.00000,30057.00000
SPFB.Si,D,20110118,000000,30057.00000,30057.00000,29964.00000,29975.00000
SPFB.Si,D,20110119,000000,29971.00000,30025.00000,29890.00000,30019.00000
SPFB.Si,D,20110120,000000,30006.00000,30205.00000,29991.00000,30110.00000
SPFB.Si,D,20110121,000000,30103.00000,30173.00000,30020.00000,30070.00000
SPFB.Si,D,20110124,000000,30054.00000,30063.00000,29915.00000,29983.00000
SPFB.Si,D,20110125,000000,29976.00000,29996.00000,29871.00000,29885.00000
SPFB.Si,D,20110126,000000,29882.00000,29934.00000,29795.00000,29810.00000
SPFB.Si,D,20110127,000000,29801.00000,29828.00000,29688.00000,29710.00000
SPFB.Si,D,20110128,000000,29705.00000,29955.00000,29626.00000,29894.00000
SPFB.Si,D,20110131,000000,29880.00000,29988.00000,29847.00000,29872.00000
SPFB.Si,D,20110201,000000,29855.00000,29855.00000,29557.00000,29590.00000
